t,fl_shoulder_qdes,fl_shoulder_q,fl_shoulder_qd,fl_shoulder_kp,fl_shoulder_kd,fl_shoulder_iqsp,fl_shoulder_iqmeas,fl_shoulder_tauest,fl_shoulder_vbus,fl_shoulder_ibus,fl_hip_qdes,fl_hip_q,fl_hip_qd,fl_hip_kp,fl_hip_kd,fl_hip_iqsp,fl_hip_iqmeas,fl_hip_tauest,fl_hip_vbus,fl_hip_ibus,fl_knee_qdes,fl_knee_q,fl_knee_qd,fl_knee_kp,fl_knee_kd,fl_knee_iqsp,fl_knee_iqmeas,fl_knee_tauest,fl_knee_vbus,fl_knee_ibus,fr_shoulder_qdes,fr_shoulder_q,fr_shoulder_qd,fr_shoulder_kp,fr_shoulder_kd,fr_shoulder_iqsp,fr_shoulder_iqmeas,fr_shoulder_tauest,fr_shoulder_vbus,fr_shoulder_ibus,fr_hip_qdes,fr_hip_q,fr_hip_qd,fr_hip_kp,fr_hip_kd,fr_hip_iqsp,fr_hip_iqmeas,fr_hip_tauest,fr_hip_vbus,fr_hip_ibus,fr_knee_qdes,fr_knee_q,fr_knee_qd,fr_knee_kp,fr_knee_kd,fr_knee_iqsp,fr_knee_iqmeas,fr_knee_tauest,fr_knee_vbus,fr_knee_ibus,rl_shoulder_qdes,rl_shoulder_q,rl_shoulder_qd,rl_shoulder_kp,rl_shoulder_kd,rl_shoulder_iqsp,rl_shoulder_iqmeas,rl_shoulder_tauest,rl_shoulder_vbus,rl_shoulder_ibus,rl_hip_qdes,rl_hip_q,rl_hip_qd,rl_hip_kp,rl_hip_kd,rl_hip_iqsp,rl_hip_iqmeas,rl_hip_tauest,rl_hip_vbus,rl_hip_ibus,rl_knee_qdes,rl_knee_q,rl_knee_qd,rl_knee_kp,rl_knee_kd,rl_knee_iqsp,rl_knee_iqmeas,rl_knee_tauest,rl_knee_vbus,rl_knee_ibus,rr_shoulder_qdes,rr_shoulder_q,rr_shoulder_qd,rr_shoulder_kp,rr_shoulder_kd,rr_shoulder_iqsp,rr_shoulder_iqmeas,rr_shoulder_tauest,rr_shoulder_vbus,rr_shoulder_ibus,rr_hip_qdes,rr_hip_q,rr_hip_qd,rr_hip_kp,rr_hip_kd,rr_hip_iqsp,rr_hip_iqmeas,rr_hip_tauest,rr_hip_vbus,rr_hip_ibus,rr_knee_qdes,rr_knee_q,rr_knee_qd,rr_knee_kp,rr_knee_kd,rr_knee_iqsp,rr_knee_iqmeas,rr_knee_tauest,rr_knee_vbus,rr_knee_ibus
3.8700,0.1175,0.0985,0.0105,20.00,0.500,-0.598,-0.491,-0.045,23.69,0.01,0.7141,0.6922,0.0345,20.00,0.500,0.650,-0.197,0.096,23.60,-0.00,1.3708,1.3025,0.0539,20.00,0.500,-2.274,-1.920,-0.171,23.47,0.06,0.0716,0.0582,-0.0015,20.00,0.500,-0.483,-0.531,-0.041,23.77,0.01,1.0833,1.0593,0.0150,20.00,0.500,-0.833,-0.806,-0.069,23.68,0.02,1.0874,1.0387,0.0270,20.00,0.500,1.576,1.377,0.129,23.52,0.07,0.0999,0.0808,0.0090,20.00,0.500,-0.673,-0.656,-0.052,23.68,0.01,0.7780,0.7473,0.0240,20.00,0.500,0.959,1.008,0.103,23.58,0.02,1.2616,1.2330,-0.0000,20.00,0.500,-0.972,-1.143,-0.062,23.41,0.02,0.1041,0.0803,0.0210,20.00,0.500,0.730,0.747,0.050,23.61,0.01,0.7823,0.7676,0.0060,20.00,0.500,-0.536,-0.579,-0.036,23.55,0.00,1.3850,1.3418,0.0075,20.00,0.500,1.394,1.327,0.106,23.37,0.04
3.8800,0.1175,0.0984,-0.0150,20.00,0.500,-0.598,-0.491,-0.045,23.69,0.01,0.7141,0.6923,0.0045,20.00,0.500,0.650,-0.197,0.096,23.60,-0.00,1.3708,1.3022,-0.0135,20.00,0.500,-2.274,-1.920,-0.171,23.47,0.06,0.0716,0.0582,-0.0015,20.00,0.500,-0.483,-0.531,-0.041,23.77,0.01,1.0833,1.0592,0.0075,20.00,0.500,-0.833,-0.806,-0.069,23.68,0.02,1.0874,1.0386,-0.0090,20.00,0.500,1.576,1.377,0.129,23.52,0.07,0.0999,0.0807,-0.0015,20.00,0.500,-0.673,-0.656,-0.052,23.68,0.01,0.7780,0.7478,0.0345,20.00,0.500,0.959,1.008,0.103,23.58,0.02,1.2616,1.2330,-0.0045,20.00,0.500,-0.972,-1.143,-0.062,23.41,0.02,0.1041,0.0802,0.0105,20.00,0.500,0.730,0.747,0.050,23.61,0.01,0.7823,0.7676,0.0135,20.00,0.500,-0.536,-0.579,-0.036,23.55,0.00,1.3850,1.3418,0.0075,20.00,0.500,1.394,1.327,0.106,23.37,0.04
3.8900,0.1175,0.0985,-0.0075,20.00,0.500,-0.598,-0.491,-0.045,23.69,0.01,0.7141,0.6923,-0.0180,20.00,0.500,0.650,-0.197,0.096,23.60,-0.00,1.3708,1.3023,-0.0060,20.00,0.500,-2.274,-1.920,-0.171,23.47,0.06,0.0716,0.0582,0.0015,20.00,0.500,-0.483,-0.531,-0.041,23.77,0.01,1.0833,1.0592,-0.0045,20.00,0.500,-0.833,-0.806,-0.069,23.68,0.02,1.0874,1.0387,0.0030,20.00,0.500,1.576,1.377,0.129,23.52,0.07,0.0999,0.0807,0.0030,20.00,0.500,-0.673,-0.656,-0.052,23.68,0.01,0.7780,0.7478,0.0135,20.00,0.500,0.959,1.008,0.103,23.58,0.02,1.2616,1.2330,-0.0000,20.00,0.500,-0.972,-1.143,-0.062,23.41,0.02,0.1041,0.0801,-0.0060,20.00,0.500,0.730,0.747,0.050,23.61,0.01,0.7823,0.7676,0.0030,20.00,0.500,-0.536,-0.579,-0.036,23.55,0.00,1.3850,1.3417,-0.0030,20.00,0.500,1.394,1.327,0.106,23.37,0.04
3.9000,0.1175,0.0986,0.0045,20.00,0.500,-0.598,-0.491,-0.045,23.69,0.01,0.7141,0.6930,0.0360,20.00,0.500,0.650,-0.197,0.096,23.60,-0.00,1.3708,1.3023,-0.0045,20.00,0.500,-2.274,-1.920,-0.171,23.47,0.06,0.0716,0.0582,0.0015,20.00,0.500,-0.483,-0.531,-0.041,23.77,0.01,1.0833,1.0593,0.0090,20.00,0.500,-0.833,-0.806,-0.069,23.68,0.02,1.0874,1.0386,-0.0135,20.00,0.500,1.576,1.377,0.129,23.52,0.07,0.0999,0.0807,0.0090,20.00,0.500,-0.673,-0.656,-0.052,23.68,0.01,0.7780,0.7480,0.0210,20.00,0.500,0.959,1.008,0.103,23.58,0.02,1.2616,1.2330,-0.0075,20.00,0.500,-0.972,-1.143,-0.062,23.41,0.02,0.1041,0.0802,0.0030,20.00,0.500,0.730,0.747,0.050,23.61,0.01,0.7823,0.7676,-0.0015,20.00,0.500,-0.536,-0.579,-0.036,23.55,0.00,1.3850,1.3417,0.0015,20.00,0.500,1.394,1.327,0.106,23.37,0.04
3.9100,0.1175,0.0986,0.0135,20.00,0.500,-0.582,-0.439,-0.058,23.67,0.00,0.7141,0.6927,-0.0494,20.00,0.500,0.644,0.309,0.118,23.60,-0.00,1.3708,1.3025,0.0464,20.00,0.500,-2.261,-2.154,-0.213,23.47,0.11,0.0716,0.0583,0.0150,20.00,0.500,-0.480,-0.499,-0.025,23.77,0.01,1.0833,1.0593,0.0015,20.00,0.500,-0.827,-1.074,-0.071,23.68,0.01,1.0874,1.0387,0.0090,20.00,0.500,1.526,1.805,0.135,23.54,0.06,0.0999,0.0807,0.0030,20.00,0.500,-0.659,-0.676,-0.052,23.68,0.01,0.7780,0.7481,-0.0030,20.00,0.500,0.951,0.910,0.067,23.58,0.02,1.2616,1.2330,0.0030,20.00,0.500,-0.972,-0.968,-0.064,23.41,0.03,0.1041,0.0802,0.0015,20.00,0.500,0.744,0.631,0.063,23.61,0.01,0.7823,0.7675,-0.0030,20.00,0.500,-0.509,-0.631,-0.037,23.54,0.00,1.3850,1.3417,-0.0060,20.00,0.500,1.379,1.357,0.099,23.38,0.04
3.9200,0.1175,0.0986,0.0135,20.00,0.500,-0.582,-0.439,-0.058,23.67,0.00,0.7141,0.6937,0.1318,20.00,0.500,0.644,0.309,0.118,23.60,-0.00,1.3708,1.3022,-0.0375,20.00,0.500,-2.261,-2.154,-0.213,23.47,0.11,0.0716,0.0583,0.0150,20.00,0.500,-0.480,-0.499,-0.025,23.77,0.01,1.0833,1.0593,0.0120,20.00,0.500,-0.827,-1.074,-0.071,23.68,0.01,1.0874,1.0388,-0.0015,20.00,0.500,1.526,1.805,0.135,23.54,0.06,0.0999,0.0806,-0.0075,20.00,0.500,-0.659,-0.676,-0.052,23.68,0.01,0.7780,0.7481,-0.0015,20.00,0.500,0.951,0.910,0.067,23.58,0.02,1.2616,1.2331,0.0075,20.00,0.500,-0.972,-0.968,-0.064,23.41,0.03,0.1041,0.0802,-0.0060,20.00,0.500,0.744,0.631,0.063,23.61,0.01,0.7823,0.7676,-0.0060,20.00,0.500,-0.509,-0.631,-0.037,23.54,0.00,1.3850,1.3417,-0.0060,20.00,0.500,1.379,1.357,0.099,23.38,0.04
3.9300,0.1175,0.0986,0.0090,20.00,0.500,-0.582,-0.439,-0.058,23.67,0.00,0.7141,0.6941,0.0375,20.00,0.500,0.644,0.309,0.118,23.60,-0.00,1.3708,1.3025,0.0120,20.00,0.500,-2.261,-2.154,-0.213,23.47,0.11,0.0716,0.0582,-0.0015,20.00,0.500,-0.480,-0.499,-0.025,23.77,0.01,1.0833,1.0593,-0.0000,20.00,0.500,-0.827,-1.074,-0.071,23.68,0.01,1.0874,1.0389,0.0464,20.00,0.500,1.526,1.805,0.135,23.54,0.06,0.0999,0.0807,0.0015,20.00,0.500,-0.659,-0.676,-0.052,23.68,0.01,0.7780,0.7482,0.0060,20.00,0.500,0.951,0.910,0.067,23.58,0.02,1.2616,1.2330,-0.0045,20.00,0.500,-0.972,-0.968,-0.064,23.41,0.03,0.1041,0.0803,0.0015,20.00,0.500,0.744,0.631,0.063,23.61,0.01,0.7823,0.7675,-0.0150,20.00,0.500,-0.509,-0.631,-0.037,23.54,0.00,1.3850,1.3418,-0.0030,20.00,0.500,1.379,1.357,0.099,23.38,0.04
3.9400,0.1175,0.0987,0.0135,20.00,0.500,-0.582,-0.439,-0.058,23.67,0.00,0.7141,0.6937,-0.0494,20.00,0.500,0.644,0.309,0.118,23.60,-0.00,1.3708,1.3025,0.0404,20.00,0.500,-2.261,-2.154,-0.213,23.47,0.11,0.0716,0.0582,-0.0060,20.00,0.500,-0.480,-0.499,-0.025,23.77,0.01,1.0833,1.0593,-0.0015,20.00,0.500,-0.827,-1.074,-0.071,23.68,0.01,1.0874,1.0389,-0.0270,20.00,0.500,1.526,1.805,0.135,23.54,0.06,0.0999,0.0806,-0.0135,20.00,0.500,-0.659,-0.676,-0.052,23.68,0.01,0.7780,0.7482,0.0000,20.00,0.500,0.951,0.910,0.067,23.58,0.02,1.2616,1.2330,0.0015,20.00,0.500,-0.972,-0.968,-0.064,23.41,0.03,0.1041,0.0803,0.0030,20.00,0.500,0.744,0.631,0.063,23.61,0.01,0.7823,0.7675,0.0075,20.00,0.500,-0.509,-0.631,-0.037,23.54,0.00,1.3850,1.3418,0.0105,20.00,0.500,1.379,1.357,0.099,23.38,0.04
3.9500,0.1175,0.0985,-0.0060,20.00,0.500,-0.582,-0.439,-0.058,23.67,0.00,0.7141,0.6941,0.0404,20.00,0.500,0.644,0.309,0.118,23.60,-0.00,1.3708,1.3022,-0.0255,20.00,0.500,-2.261,-2.154,-0.213,23.47,0.11,0.0716,0.0582,0.0045,20.00,0.500,-0.480,-0.499,-0.025,23.77,0.01,1.0833,1.0593,0.0030,20.00,0.500,-0.827,-1.074,-0.071,23.68,0.01,1.0874,1.0389,0.0135,20.00,0.500,1.526,1.805,0.135,23.54,0.06,0.0999,0.0806,-0.0015,20.00,0.500,-0.659,-0.676,-0.052,23.68,0.01,0.7780,0.7484,0.0180,20.00,0.500,0.951,0.910,0.067,23.58,0.02,1.2616,1.2330,-0.0060,20.00,0.500,-0.972,-0.968,-0.064,23.41,0.03,0.1041,0.0803,0.0090,20.00,0.500,0.744,0.631,0.063,23.61,0.01,0.7823,0.7675,-0.0075,20.00,0.500,-0.509,-0.631,-0.037,23.54,0.00,1.3850,1.3417,-0.0210,20.00,0.500,1.379,1.357,0.099,23.38,0.04
3.9600,0.1175,0.0985,-0.0135,20.00,0.500,-0.578,-0.531,-0.057,23.68,0.01,0.7141,0.6938,0.0030,20.00,0.500,0.654,0.560,0.048,23.59,0.01,1.3708,1.3023,-0.0090,20.00,0.500,-2.274,-1.509,-0.121,23.47,0.08,0.0716,0.0582,-0.0105,20.00,0.500,-0.478,-0.536,-0.032,23.77,0.01,1.0833,1.0593,0.0090,20.00,0.500,-0.815,-0.619,-0.000,23.67,0.02,1.0874,1.0389,-0.0030,20.00,0.500,1.540,1.537,0.121,23.53,0.05,0.0999,0.0804,-0.0300,20.00,0.500,-0.690,-0.683,-0.052,23.68,0.01,0.7780,0.7483,-0.0060,20.00,0.500,0.941,1.353,0.062,23.58,0.02,1.2616,1.2330,-0.0000,20.00,0.500,-0.968,-1.175,-0.099,23.40,0.03,0.1041,0.0802,-0.0015,20.00,0.500,0.737,0.663,0.069,23.62,0.01,0.7823,0.7676,0.0105,20.00,0.500,-0.532,-0.596,-0.006,23.55,0.00,1.3850,1.3416,-0.0315,20.00,0.500,1.398,1.262,0.111,23.38,0.04
3.9700,0.1175,0.0985,-0.0135,20.00,0.500,-0.578,-0.531,-0.057,23.68,0.01,0.7141,0.6938,-0.0075,20.00,0.500,0.654,0.560,0.048,23.59,0.01,1.3708,1.3030,0.1139,20.00,0.500,-2.274,-1.509,-0.121,23.47,0.08,0.0716,0.0582,-0.0015,20.00,0.500,-0.478,-0.536,-0.032,23.77,0.01,1.0833,1.0593,-0.0015,20.00,0.500,-0.815,-0.619,-0.000,23.67,0.02,1.0874,1.0391,0.0210,20.00,0.500,1.540,1.537,0.121,23.53,0.05,0.0999,0.0805,0.0015,20.00,0.500,-0.690,-0.683,-0.052,23.68,0.01,0.7780,0.7484,0.0105,20.00,0.500,0.941,1.353,0.062,23.58,0.02,1.2616,1.2330,-0.0030,20.00,0.500,-0.968,-1.175,-0.099,23.40,0.03,0.1041,0.0801,-0.0150,20.00,0.500,0.737,0.663,0.069,23.62,0.01,0.7823,0.7676,0.0045,20.00,0.500,-0.532,-0.596,-0.006,23.55,0.00,1.3850,1.3417,-0.0060,20.00,0.500,1.398,1.262,0.111,23.38,0.04
3.9800,0.1175,0.0986,0.0090,20.00,0.500,-0.578,-0.531,-0.057,23.68,0.01,0.7141,0.6941,0.0300,20.00,0.500,0.654,0.560,0.048,23.59,0.01,1.3708,1.3026,-0.0569,20.00,0.500,-2.274,-1.509,-0.121,23.47,0.08,0.0716,0.0582,-0.0015,20.00,0.500,-0.478,-0.536,-0.032,23.77,0.01,1.0833,1.0594,0.0105,20.00,0.500,-0.815,-0.619,-0.000,23.67,0.02,1.0874,1.0389,0.0195,20.00,0.500,1.540,1.537,0.121,23.53,0.05,0.0999,0.0805,-0.0000,20.00,0.500,-0.690,-0.683,-0.052,23.68,0.01,0.7780,0.7483,0.0045,20.00,0.500,0.941,1.353,0.062,23.58,0.02,1.2616,1.2331,0.0060,20.00,0.500,-0.968,-1.175,-0.099,23.40,0.03,0.1041,0.0803,0.0105,20.00,0.500,0.737,0.663,0.069,23.62,0.01,0.7823,0.7677,0.0045,20.00,0.500,-0.532,-0.596,-0.006,23.55,0.00,1.3850,1.3417,-0.0060,20.00,0.500,1.398,1.262,0.111,23.38,0.04
3.9900,0.1175,0.0986,0.0135,20.00,0.500,-0.578,-0.531,-0.057,23.68,0.01,0.7141,0.6940,-0.0150,20.00,0.500,0.654,0.560,0.048,23.59,0.01,1.3708,1.3026,0.0300,20.00,0.500,-2.274,-1.509,-0.121,23.47,0.08,0.0716,0.0583,0.0060,20.00,0.500,-0.478,-0.536,-0.032,23.77,0.01,1.0833,1.0594,0.0045,20.00,0.500,-0.815,-0.619,-0.000,23.67,0.02,1.0874,1.0390,-0.0240,20.00,0.500,1.540,1.537,0.121,23.53,0.05,0.0999,0.0804,0.0015,20.00,0.500,-0.690,-0.683,-0.052,23.68,0.01,0.7780,0.7483,-0.0015,20.00,0.500,0.941,1.353,0.062,23.58,0.02,1.2616,1.2331,0.0075,20.00,0.500,-0.968,-1.175,-0.099,23.40,0.03,0.1041,0.0802,-0.0135,20.00,0.500,0.737,0.663,0.069,23.62,0.01,0.7823,0.7678,0.0105,20.00,0.500,-0.532,-0.596,-0.006,23.55,0.00,1.3850,1.3417,-0.0030,20.00,0.500,1.398,1.262,0.111,23.38,0.04
4.0000,0.1175,0.0986,0.0135,20.00,0.500,-0.578,-0.531,-0.057,23.68,0.01,0.7141,0.6940,-0.0045,20.00,0.500,0.654,0.560,0.048,23.59,0.01,1.3708,1.3031,0.0419,20.00,0.500,-2.274,-1.509,-0.121,23.47,0.08,0.0716,0.0583,0.0075,20.00,0.500,-0.478,-0.536,-0.032,23.77,0.01,1.0833,1.0594,-0.0015,20.00,0.500,-0.815,-0.619,-0.000,23.67,0.02,1.0874,1.0392,0.0030,20.00,0.500,1.540,1.537,0.121,23.53,0.05,0.0999,0.0804,-0.0030,20.00,0.500,-0.690,-0.683,-0.052,23.68,0.01,0.7780,0.7483,-0.0060,20.00,0.500,0.941,1.353,0.062,23.58,0.02,1.2616,1.2330,-0.0030,20.00,0.500,-0.968,-1.175,-0.099,23.40,0.03,0.1041,0.0802,0.0030,20.00,0.500,0.737,0.663,0.069,23.62,0.01,0.7823,0.7678,0.0090,20.00,0.500,-0.532,-0.596,-0.006,23.55,0.00,1.3850,1.3417,-0.0045,20.00,0.500,1.398,1.262,0.111,23.38,0.04
4.0100,0.1175,0.0985,-0.0015,20.00,0.500,-0.563,-0.355,-0.063,23.68,0.01,0.7141,0.6944,0.0524,20.00,0.500,0.594,0.138,-0.001,23.60,0.02,1.3708,1.3028,-0.0434,20.00,0.500,-2.252,-1.382,-0.152,23.47,0.11,0.0716,0.0582,-0.0000,20.00,0.500,-0.479,-0.535,-0.038,23.77,-0.00,1.0833,1.0594,-0.0000,20.00,0.500,-0.826,-0.871,-0.066,23.68,0.02,1.0874,1.0391,0.0030,20.00,0.500,1.526,1.058,0.122,23.54,0.07,0.0999,0.0805,0.0060,20.00,0.500,-0.677,-0.708,-0.051,23.68,0.01,0.7780,0.7483,-0.0015,20.00,0.500,0.939,0.937,0.050,23.57,0.02,1.2616,1.2331,0.0165,20.00,0.500,-0.957,-0.942,-0.096,23.41,0.02,0.1041,0.0802,-0.0015,20.00,0.500,0.743,0.639,0.071,23.61,0.01,0.7823,0.7677,-0.0135,20.00,0.500,-0.512,-0.467,-0.021,23.56,0.00,1.3850,1.3417,-0.0045,20.00,0.500,1.357,1.226,0.124,23.38,0.04
4.0200,0.1175,0.0985,-0.0015,20.00,0.500,-0.563,-0.355,-0.063,23.68,0.01,0.7141,0.6946,0.0075,20.00,0.500,0.594,0.138,-0.001,23.60,0.02,1.3708,1.3027,0.0419,20.00,0.500,-2.252,-1.382,-0.152,23.47,0.11,0.0716,0.0582,-0.0000,20.00,0.500,-0.479,-0.535,-0.038,23.77,-0.00,1.0833,1.0594,-0.0090,20.00,0.500,-0.826,-0.871,-0.066,23.68,0.02,1.0874,1.0391,-0.0135,20.00,0.500,1.526,1.058,0.122,23.54,0.07,0.0999,0.0805,0.0030,20.00,0.500,-0.677,-0.708,-0.051,23.68,0.01,0.7780,0.7483,-0.0030,20.00,0.500,0.939,0.937,0.050,23.57,0.02,1.2616,1.2331,-0.0000,20.00,0.500,-0.957,-0.942,-0.096,23.41,0.02,0.1041,0.0802,-0.0075,20.00,0.500,0.743,0.639,0.071,23.61,0.01,0.7823,0.7677,-0.0045,20.00,0.500,-0.512,-0.467,-0.021,23.56,0.00,1.3850,1.3418,-0.0015,20.00,0.500,1.357,1.226,0.124,23.38,0.04
4.0300,0.1175,0.0986,0.0090,20.00,0.500,-0.563,-0.355,-0.063,23.68,0.01,0.7141,0.6947,0.0240,20.00,0.500,0.594,0.138,-0.001,23.60,0.02,1.3708,1.3030,-0.0195,20.00,0.500,-2.252,-1.382,-0.152,23.47,0.11,0.0716,0.0582,-0.0000,20.00,0.500,-0.479,-0.535,-0.038,23.77,-0.00,1.0833,1.0594,-0.0075,20.00,0.500,-0.826,-0.871,-0.066,23.68,0.02,1.0874,1.0391,-0.0075,20.00,0.500,1.526,1.058,0.122,23.54,0.07,0.0999,0.0805,0.0045,20.00,0.500,-0.677,-0.708,-0.051,23.68,0.01,0.7780,0.7482,-0.0030,20.00,0.500,0.939,0.937,0.050,23.57,0.02,1.2616,1.2331,-0.0030,20.00,0.500,-0.957,-0.942,-0.096,23.41,0.02,0.1041,0.0802,0.0015,20.00,0.500,0.743,0.639,0.071,23.61,0.01,0.7823,0.7678,0.0075,20.00,0.500,-0.512,-0.467,-0.021,23.56,0.00,1.3850,1.3419,0.0270,20.00,0.500,1.357,1.226,0.124,23.38,0.04
4.0400,0.1175,0.0985,-0.0015,20.00,0.500,-0.563,-0.355,-0.063,23.68,0.01,0.7141,0.6949,0.0210,20.00,0.500,0.594,0.138,-0.001,23.60,0.02,1.3708,1.3032,0.0270,20.00,0.500,-2.252,-1.382,-0.152,23.47,0.11,0.0716,0.0583,-0.0045,20.00,0.500,-0.479,-0.535,-0.038,23.77,-0.00,1.0833,1.0594,-0.0075,20.00,0.500,-0.826,-0.871,-0.066,23.68,0.02,1.0874,1.0391,-0.0105,20.00,0.500,1.526,1.058,0.122,23.54,0.07,0.0999,0.0806,0.0030,20.00,0.500,-0.677,-0.708,-0.051,23.68,0.01,0.7780,0.7482,-0.0060,20.00,0.500,0.939,0.937,0.050,23.57,0.02,1.2616,1.2330,-0.0045,20.00,0.500,-0.957,-0.942,-0.096,23.41,0.02,0.1041,0.0803,0.0105,20.00,0.500,0.743,0.639,0.071,23.61,0.01,0.7823,0.7677,0.0060,20.00,0.500,-0.512,-0.467,-0.021,23.56,0.00,1.3850,1.3418,0.0180,20.00,0.500,1.357,1.226,0.124,23.38,0.04
4.0500,0.1175,0.0984,-0.0255,20.00,0.500,-0.563,-0.355,-0.063,23.68,0.01,0.7141,0.6950,0.0315,20.00,0.500,0.594,0.138,-0.001,23.60,0.02,1.3708,1.3029,-0.0090,20.00,0.500,-2.252,-1.382,-0.152,23.47,0.11,0.0716,0.0582,-0.0015,20.00,0.500,-0.479,-0.535,-0.038,23.77,-0.00,1.0833,1.0594,0.0030,20.00,0.500,-0.826,-0.871,-0.066,23.68,0.02,1.0874,1.0392,0.0240,20.00,0.500,1.526,1.058,0.122,23.54,0.07,0.0999,0.0805,-0.0045,20.00,0.500,-0.677,-0.708,-0.051,23.68,0.01,0.7780,0.7483,0.0045,20.00,0.500,0.939,0.937,0.050,23.57,0.02,1.2616,1.2330,-0.0060,20.00,0.500,-0.957,-0.942,-0.096,23.41,0.02,0.1041,0.0802,-0.0135,20.00,0.500,0.743,0.639,0.071,23.61,0.01,0.7823,0.7676,-0.0195,20.00,0.500,-0.512,-0.467,-0.021,23.56,0.00,1.3850,1.3417,-0.0060,20.00,0.500,1.357,1.226,0.124,23.38,0.04
4.0600,0.1175,0.0987,0.0135,20.00,0.500,-0.601,-0.355,-0.030,23.68,0.01,0.7141,0.6948,-0.0105,20.00,0.500,0.598,0.371,0.094,23.60,0.01,1.3708,1.3030,-0.0015,20.00,0.500,-2.268,-2.709,-0.191,23.47,0.07,0.0716,0.0583,0.0015,20.00,0.500,-0.480,-0.496,-0.030,23.77,0.01,1.0833,1.0594,0.0015,20.00,0.500,-0.823,-0.755,-0.061,23.68,0.02,1.0874,1.0393,0.0135,20.00,0.500,1.535,1.369,0.119,23.54,0.07,0.0999,0.0806,-0.0015,20.00,0.500,-0.671,-0.703,-0.050,23.68,0.01,0.7780,0.7482,0.0090,20.00,0.500,0.935,1.034,0.090,23.57,0.02,1.2616,1.2332,0.0135,20.00,0.500,-0.951,-0.977,-0.058,23.41,0.02,0.1041,0.0803,-0.0015,20.00,0.500,0.739,0.671,0.050,23.62,0.02,0.7823,0.7677,0.0075,20.00,0.500,-0.514,-0.576,-0.045,23.54,0.00,1.3850,1.3417,-0.0195,20.00,0.500,1.388,1.447,0.104,23.38,0.05
4.0700,0.1175,0.0986,0.0105,20.00,0.500,-0.601,-0.355,-0.030,23.68,0.01,0.7141,0.6948,-0.0105,20.00,0.500,0.598,0.371,0.094,23.60,0.01,1.3708,1.3030,-0.0015,20.00,0.500,-2.268,-2.709,-0.191,23.47,0.07,0.0716,0.0582,-0.0030,20.00,0.500,-0.480,-0.496,-0.030,23.77,0.01,1.0833,1.0594,0.0015,20.00,0.500,-0.823,-0.755,-0.061,23.68,0.02,1.0874,1.0393,0.0135,20.00,0.500,1.535,1.369,0.119,23.54,0.07,0.0999,0.0806,0.0015,20.00,0.500,-0.671,-0.703,-0.050,23.68,0.01,0.7780,0.7483,0.0150,20.00,0.500,0.935,1.034,0.090,23.57,0.02,1.2616,1.2331,-0.0075,20.00,0.500,-0.951,-0.977,-0.058,23.41,0.02,0.1041,0.0803,-0.0015,20.00,0.500,0.739,0.671,0.050,23.62,0.02,0.7823,0.7677,-0.0015,20.00,0.500,-0.514,-0.576,-0.045,23.54,0.00,1.3850,1.3417,-0.0090,20.00,0.500,1.388,1.447,0.104,23.38,0.05
4.0800,0.1175,0.0986,0.0105,20.00,0.500,-0.601,-0.355,-0.030,23.68,0.01,0.7141,0.6952,0.0524,20.00,0.500,0.598,0.371,0.094,23.60,0.01,1.3708,1.3039,0.0839,20.00,0.500,-2.268,-2.709,-0.191,23.47,0.07,0.0716,0.0582,-0.0030,20.00,0.500,-0.480,-0.496,-0.030,23.77,0.01,1.0833,1.0594,-0.0000,20.00,0.500,-0.823,-0.755,-0.061,23.68,0.02,1.0874,1.0391,0.0000,20.00,0.500,1.535,1.369,0.119,23.54,0.07,0.0999,0.0806,0.0090,20.00,0.500,-0.671,-0.703,-0.050,23.68,0.01,0.7780,0.7483,0.0120,20.00,0.500,0.935,1.034,0.090,23.57,0.02,1.2616,1.2330,0.0015,20.00,0.500,-0.951,-0.977,-0.058,23.41,0.02,0.1041,0.0803,0.0045,20.00,0.500,0.739,0.671,0.050,23.62,0.02,0.7823,0.7676,-0.0045,20.00,0.500,-0.514,-0.576,-0.045,23.54,0.00,1.3850,1.3417,-0.0090,20.00,0.500,1.388,1.447,0.104,23.38,0.05
4.0900,0.1175,0.0984,-0.0165,20.00,0.500,-0.601,-0.355,-0.030,23.68,0.01,0.7141,0.6950,-0.0360,20.00,0.500,0.598,0.371,0.094,23.60,0.01,1.3708,1.3038,0.0360,20.00,0.500,-2.268,-2.709,-0.191,23.47,0.07,0.0716,0.0582,-0.0015,20.00,0.500,-0.480,-0.496,-0.030,23.77,0.01,1.0833,1.0594,0.0105,20.00,0.500,-0.823,-0.755,-0.061,23.68,0.02,1.0874,1.0391,-0.0300,20.00,0.500,1.535,1.369,0.119,23.54,0.07,0.0999,0.0804,-0.0165,20.00,0.500,-0.671,-0.703,-0.050,23.68,0.01,0.7780,0.7483,0.0090,20.00,0.500,0.935,1.034,0.090,23.57,0.02,1.2616,1.2331,0.0015,20.00,0.500,-0.951,-0.977,-0.058,23.41,0.02,0.1041,0.0803,-0.0060,20.00,0.500,0.739,0.671,0.050,23.62,0.02,0.7823,0.7676,-0.0000,20.00,0.500,-0.514,-0.576,-0.045,23.54,0.00,1.3850,1.3418,0.0105,20.00,0.500,1.388,1.447,0.104,23.38,0.05
